Date,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
10-02-2025,"1,693.05","12,900.75",242.45,"3,192.90",964.65,"1,110.53","1,262.60",435.65,163.09,"2,473.25",396.55,168.10,"2,270.15",855.75,123.18,427.20,"1,347.75","28,044.05","1,733.85","2,322.89","2,220.91","9,174.95",358.20,730.95,741.70,"2,890.40","1,220.95","1,699.05","5,515.60","27,696.65","1,732.10",392.03,840.60,"5,938.80","1,027.50","1,091.25",310.50,268.70,319.05,"5,335.35",98.31,"1,448.20","3,137.25",215.23,"3,327.45","2,201.85","3,328.65",828.68,421.34,506.75,"3,722.05",370.50,596.00,"3,464.52","2,558.40","11,532.30","1,011.75",98.28,959.15,"1,792.40","6,761.25",736.80,"1,253.65","4,325.15",592.00,776.70,560.80,"1,880.30",548.45,"1,458.85","1,429.41","5,797.90",114.85,"11,468.81","8,880.55","2,784.12","1,419.50",93.17,134.04,259.90,273.45,"4,909.65","3,978.78",90.33,"1,144.20"
11-02-2025,"1,696.75","12,724.35",238.95,"3,106.50",942.25,"1,097.75","1,252.75",416.85,157.72,"2,491.45",375.50,161.69,"2,240.85",848.59,120.47,418.30,"1,310.30","27,989.75","1,723.20","2,277.44","2,250.91","8,816.25",349.10,709.10,732.05,"2,836.30","1,209.80","1,669.10","5,373.62","27,223.45","1,699.75",383.72,834.50,"5,946.75","1,013.80","1,071.25",305.60,261.45,313.00,"4,972.35",95.22,"1,419.00","3,085.95",210.78,"3,281.80","2,188.20","3,239.65",819.12,410.29,499.90,"3,682.70",359.00,595.85,"3,485.58","2,485.00","11,300.20","1,007.40",99.63,954.50,"1,744.85","6,317.35",731.10,"1,234.85","4,316.85",588.00,748.00,538.55,"1,875.65",520.35,"1,453.15","1,420.93","5,677.70",110.61,"11,459.26","8,762.00","2,708.97","1,389.55",90.09,130.11,255.15,265.05,"4,904.05","3,906.44",85.75,"1,140.10"
12-02-2025,"1,711.55","12,655.55",237.40,"3,059.90",934.05,"1,096.88","1,251.80",420.35,157.88,"2,484.95",373.85,159.76,"2,228.25",851.28,120.42,409.90,"1,351.85","28,235.05","1,717.30","2,294.41","2,281.65","8,956.80",348.10,680.05,756.80,"2,810.90","1,215.85","1,680.20","5,386.17","27,390.50","1,693.85",388.79,829.35,"5,969.85","1,029.75","1,072.75",306.25,257.05,310.20,"4,849.45",95.67,"1,452.15","2,987.20",212.54,"3,255.45","2,182.85","3,289.65",821.41,414.29,501.10,"3,689.90",360.35,598.90,"3,491.55","2,493.45","11,478.50","1,006.90",100.35,956.40,"1,788.70","6,374.55",733.15,"1,216.55","4,337.50",576.75,731.20,547.15,"1,863.15",534.50,"1,449.20","1,409.70","5,705.50",114.98,"11,821.04","8,711.60","2,706.00","1,397.50",90.54,132.28,255.60,259.15,"4,918.30","3,893.23",85.75,"1,128.95"
13-02-2025,"1,714.60","12,671.30",234.95,"3,074.25",942.85,"1,088.78","1,248.90",411.80,158.88,"2,490.10",384.50,162.33,"2,236.40",846.74,120.08,409.70,"1,390.80","28,225.00","1,703.10","2,283.59","2,176.21","8,807.20",347.85,680.65,744.00,"2,801.30","1,223.60","1,675.30","5,379.45","27,350.40","1,746.35",394.56,840.50,"6,010.50","1,022.80","1,052.80",306.70,259.15,308.55,"4,820.40",94.64,"1,470.50","2,978.00",210.80,"3,231.50","2,317.80","3,263.65",840.90,413.98,502.50,"3,696.50",361.65,602.50,"3,504.55","2,475.40","11,546.45","1,008.20",99.63,969.80,"1,849.25","6,372.20",727.65,"1,216.10","4,364.85",579.50,736.75,548.65,"1,843.25",513.40,"1,472.15","1,404.51","5,601.45",113.02,"12,085.34","8,691.35","2,657.13","1,396.85",88.72,136.25,255.75,261.55,"4,888.70","3,853.80",86.54,"1,111.55"
14-02-2025,"1,717.05","12,680.25",230.50,"3,013.85",901.85,"1,097.93","1,260.10",416.55,154.68,"2,431.30",371.30,162.29,"2,231.30",845.32,117.25,410.25,"1,376.00","28,556.05","1,711.25","2,280.49","2,086.97","8,862.40",337.15,673.30,708.40,"2,734.80","1,197.05","1,659.10","5,202.53","27,004.55","1,700.50",390.48,833.30,"5,843.75","1,022.55","1,058.90",300.35,257.35,308.10,"4,703.35",92.25,"1,465.45","2,942.60",205.16,"3,213.25","2,254.90","3,237.65",839.23,412.05,489.50,"3,682.65",354.20,606.20,"3,411.58","2,401.40","11,263.85",997.50,97.73,964.60,"1,841.30","6,270.50",722.15,"1,217.25","4,223.30",552.35,710.20,539.15,"1,856.40",488.55,"1,459.45","1,398.58","5,511.60",109.44,"12,018.21","8,506.50","2,597.59","1,364.40",85.62,134.47,251.00,250.35,"4,939.65","3,878.15",84.14,"1,062.70"
17-02-2025,"1,675.55","12,762.90",233.65,"3,078.00",923.90,"1,108.25","1,251.15",415.55,155.36,"2,463.85",372.35,160.17,"2,250.85",856.55,118.45,408.60,"1,356.95","28,309.15","1,709.90","2,291.36","2,155.85","8,619.35",337.20,674.75,702.00,"2,721.45","1,198.95","1,664.95","5,180.94","26,911.25","1,714.20",389.06,837.65,"5,923.75","1,023.25","1,039.25",302.35,263.20,305.35,"4,745.20",93.18,"1,476.20","2,831.95",206.96,"3,233.20","2,243.90","3,221.85",842.66,415.65,488.30,"3,621.50",360.10,610.85,"3,397.65","2,365.70","11,490.10",992.95,98.05,973.55,"1,894.85","6,300.20",727.70,"1,224.90","4,303.00",583.00,721.65,550.35,"1,842.30",474.55,"1,474.65","1,386.37","5,472.60",109.01,"11,956.95","8,537.15","2,529.12","1,349.70",85.09,134.29,252.30,248.50,"4,963.70","3,848.24",83.19,"1,082.90"
18-02-2025,"1,668.90","12,786.20",236.60,"3,041.80",914.05,"1,111.20","1,243.05",409.05,156.50,"2,463.20",375.50,164.07,"2,237.60",859.39,119.00,405.25,"1,350.40","28,361.20","1,725.50","2,258.51","2,152.56","8,609.20",339.60,672.10,677.15,"2,717.00","1,197.40","1,705.00","5,082.25","26,977.60","1,701.60",392.67,846.95,"5,839.70","1,026.95","1,015.55",311.20,266.95,312.20,"4,719.40",91.86,"1,475.35","2,790.05",206.09,"3,221.85","2,244.50","3,220.15",846.59,413.10,486.75,"3,676.60",361.10,611.45,"3,331.85","2,353.65","11,308.90",994.15,96.95,978.80,"1,893.70","6,376.85",725.80,"1,225.40","4,345.55",578.75,721.95,553.35,"1,851.95",469.10,"1,482.10","1,378.82","5,668.60",109.73,"11,937.54","8,446.60","2,520.97","1,335.00",84.65,134.54,252.75,244.60,"4,891.20","3,817.39",85.57,"1,085.15"
19-02-2025,"1,645.20","12,686.15",238.30,"3,120.55",891.45,"1,102.48","1,261.65",413.45,158.48,"2,463.20",384.45,163.53,"2,239.10",861.46,119.87,406.40,"1,375.40","28,655.15","1,712.30","2,213.65","2,114.26","8,783.70",347.65,690.15,670.65,"2,690.30","1,165.85","1,685.80","5,064.26","27,295.40","1,676.60",397.00,860.10,"5,934.90","1,025.30","1,024.50",314.80,263.05,314.10,"4,810.60",92.86,"1,475.60","2,757.40",208.89,"3,210.30","2,264.20","3,275.90",843.95,412.26,479.90,"3,685.00",362.30,626.30,"3,327.65","2,381.90","11,291.55","1,011.35",96.51,977.35,"1,875.35","6,422.65",727.30,"1,227.45","4,399.90",584.20,746.70,557.80,"1,810.80",475.90,"1,464.15","1,379.89","5,470.10",114.92,"11,676.72","8,479.50","2,578.88","1,328.85",85.56,135.76,255.60,253.40,"4,837.50","3,729.57",85.64,"1,082.85"
20-02-2025,"1,643.50","12,440.65",241.90,"3,095.95",899.65,"1,103.38","1,249.95",422.85,162.22,"2,453.70",391.70,167.14,"2,249.05",841.46,122.79,402.05,"1,395.25","28,496.75","1,687.55","2,211.34","2,112.52","8,935.65",357.95,694.90,678.00,"2,818.60","1,170.95","1,657.85","5,282.49","27,417.95","1,669.30",394.11,879.30,"5,978.30","1,008.90","1,074.60",325.15,265.75,313.30,"4,888.40",95.65,"1,469.80","2,839.45",213.57,"3,191.45","2,276.25","3,275.80",839.95,417.58,482.85,"3,623.80",367.95,638.80,"3,399.68","2,419.25","11,287.60","1,017.20",96.86,981.15,"1,881.25","6,390.95",729.70,"1,233.00","4,501.45",595.80,761.00,580.85,"1,825.15",468.40,"1,479.70","1,406.21","5,395.25",117.08,"12,395.52","8,630.20","2,615.83","1,344.95",88.06,138.04,258.60,260.25,"4,832.40","3,724.94",87.87,"1,111.70"
21-02-2025,"1,639.25","12,323.45",239.90,"3,039.35",885.35,"1,107.48","1,232.95",426.65,163.98,"2,431.05",389.70,164.21,"2,257.60",844.15,121.33,400.90,"1,384.15","28,405.70","1,700.70","2,205.04","2,068.02","8,850.50",357.20,686.25,670.95,"2,836.15","1,151.80","1,649.50","5,229.86","27,334.10","1,643.75",390.61,880.35,"5,757.05","1,004.00","1,052.20",326.25,261.90,306.35,"4,962.45",94.25,"1,495.40","2,669.35",210.27,"3,179.90","2,212.10","3,315.10",839.67,407.54,481.95,"3,596.70",369.95,653.55,"3,365.48","2,324.95","11,157.25","1,008.95",95.73,981.90,"1,879.35","6,317.55",722.00,"1,228.15","4,510.75",589.95,757.55,585.10,"1,815.00",477.65,"1,475.75","1,393.35","5,298.50",115.68,"12,150.23","8,506.05","2,561.42","1,306.50",87.33,140.76,251.30,256.10,"4,831.90","3,731.44",85.85,"1,083.25"
24-02-2025,"1,601.30","12,345.20",234.35,"3,023.30",891.25,"1,110.20","1,218.35",415.65,158.24,"2,393.70",382.85,164.58,"2,246.20",836.47,120.22,401.90,"1,377.25","28,292.40","1,644.05","2,204.85","2,050.62","8,865.95",354.60,673.70,669.60,"2,832.70","1,164.55","1,613.70","5,327.26","26,998.40","1,639.50",393.22,862.25,"5,702.55","1,002.40","1,044.60",320.10,259.15,295.05,"5,010.80",93.99,"1,486.50","2,709.20",208.63,"3,173.00","2,188.55","3,257.70",835.50,404.54,470.40,"3,570.90",364.80,641.90,"3,377.35","2,362.45","11,042.65","1,010.05",94.02,966.80,"1,857.80","6,251.40",716.40,"1,214.55","4,536.00",602.50,728.80,577.20,"1,764.10",499.95,"1,476.75","1,376.45","5,047.45",117.30,"11,945.20","8,446.95","2,536.20","1,342.80",86.95,137.65,251.00,256.35,"4,804.30","3,622.63",84.33,"1,070.40"
25-02-2025,"1,641.40","12,476.35",233.00,"3,031.05",882.95,"1,125.20","1,224.15",407.25,153.15,"2,379.30",381.95,160.74,"2,224.75",839.09,118.65,404.85,"1,367.80","28,197.45","1,636.10","2,222.41","2,064.87","8,870.10",351.50,656.80,669.70,"2,788.15","1,128.15","1,593.95","5,240.14","27,164.55","1,613.60",393.45,856.80,"5,726.40","1,004.85","1,057.10",318.70,255.75,291.30,"4,989.80",93.12,"1,471.75","2,777.85",204.77,"3,198.80","2,183.25","3,225.90",848.88,400.51,469.25,"3,530.75",361.15,619.45,"3,306.62","2,360.65","10,964.15","1,009.10",99.56,958.75,"1,875.10","6,251.35",710.90,"1,204.00","4,427.45",598.50,724.65,574.25,"1,767.70",476.50,"1,463.35","1,343.91","4,963.20",116.29,"11,587.10","8,417.90","2,517.90","1,346.10",85.02,137.07,248.45,256.65,"4,798.05","3,577.25",83.76,"1,080.35"
27-02-2025,"1,650.40","12,380.60",231.00,"2,987.00",886.45,"1,139.10","1,222.45",411.75,151.39,"2,339.95",378.10,159.37,"2,213.65",848.24,116.42,401.60,"1,438.65","28,306.40","1,629.20","2,208.29","2,046.54","8,723.50",343.30,642.40,661.70,"2,811.15","1,125.55","1,588.25","5,084.87","26,822.15","1,647.50",389.51,862.00,"5,615.80","1,008.00","1,051.40",315.70,256.25,294.50,"4,935.50",91.96,"1,469.75","2,726.55",203.18,"3,223.10","2,208.65","3,209.50",870.54,392.61,469.80,"3,507.20",363.85,631.95,"3,203.55","2,338.95","10,447.65","1,016.70",99.45,975.00,"1,925.55","6,185.20",703.90,"1,207.10","4,443.40",580.35,724.35,606.80,"1,764.30",448.30,"1,441.15","1,334.24","4,878.60",115.13,"12,011.69","8,232.35","2,439.26","1,335.40",83.46,138.69,244.75,252.45,"4,782.80","3,560.49",81.93,"1,078.95"
28-02-2025,"1,570.20","11,945.85",225.25,"2,948.10",876.60,"1,094.83","1,204.10",390.80,147.72,"2,306.65",364.30,156.04,"2,179.75",864.05,113.49,395.00,"1,400.75","27,284.00","1,575.05","2,154.48","2,032.05","8,710.60",339.20,635.55,650.90,"2,717.95","1,116.50","1,487.85","4,878.00","26,544.00","1,593.25",380.59,856.15,"5,480.25",963.70,"1,005.15",311.45,250.85,277.65,"4,773.60",87.39,"1,430.50","2,585.10",197.07,"3,077.25","2,132.80","3,163.85",853.03,375.72,464.95,"3,403.95",369.35,634.35,"3,234.38","2,225.50","10,128.45","1,015.55",95.79,950.70,"1,872.30","6,052.60",688.80,"1,200.10","4,477.30",572.60,716.10,617.30,"1,687.70",436.05,"1,407.50","1,324.67","4,665.95",112.10,"11,519.72","7,902.90","2,406.39","1,284.45",80.90,137.20,237.30,246.25,"4,595.45","3,433.06",79.06,"1,069.40"
03-03-2025,"1,595.80","11,775.60",225.13,"2,959.25",870.45,"1,092.78","1,206.20",387.45,153.11,"2,377.45",379.70,154.05,"2,166.40",848.67,114.56,397.45,"1,419.75","27,678.90","1,572.40","2,141.30","2,052.51","8,977.80",342.85,647.30,654.05,"2,824.80","1,119.60","1,493.05","5,029.12","26,691.55","1,585.10",382.92,854.35,"5,540.25",953.90,998.35,314.40,252.50,283.55,"4,906.60",87.29,"1,408.50","2,611.90",195.91,"3,082.00","2,146.30","3,197.30",862.79,376.03,471.80,"3,453.20",360.35,636.55,"3,297.95","2,323.85","10,340.80","1,007.25",96.63,976.05,"1,838.55","6,170.60",695.30,"1,171.25","4,464.70",586.70,726.75,621.30,"1,708.60",456.95,"1,407.55","1,336.33","4,834.20",109.07,"11,293.19","7,714.80","2,517.36","1,306.15",81.42,138.57,242.41,257.39,"4,596.60","3,442.72",79.61,"1,053.05"
04-03-2025,"1,575.35","11,616.25",226.76,"2,930.30",871.65,"1,073.25","1,210.40",395.45,152.21,"2,394.65",383.30,153.17,"2,132.10",852.88,118.04,394.85,"1,449.60","27,363.35","1,535.50","2,122.12","2,079.36","9,038.40",345.95,643.30,646.65,"2,861.10","1,120.15","1,488.25","5,131.02","26,259.70","1,566.50",381.56,867.30,"5,517.70",954.55,990.25,313.75,254.00,280.00,"4,815.10",87.09,"1,393.10","2,613.35",195.92,"3,048.50","2,151.75","3,213.00",858.60,374.85,475.00,"3,408.40",363.85,641.65,"3,333.22","2,293.90","10,370.10","1,001.80",96.65,974.10,"1,790.30","6,188.15",716.05,"1,161.90","4,598.70",603.30,716.90,632.90,"1,688.30",477.30,"1,401.80","1,344.98","4,685.00",112.67,"11,156.24","7,333.30","2,566.91","1,288.00",81.94,139.34,249.92,264.71,"4,575.20","3,481.15",78.85,"1,057.95"
05-03-2025,"1,618.25","11,617.35",228.94,"2,978.75",887.45,"1,098.50","1,215.70",411.25,160.52,"2,391.65",395.75,158.95,"2,164.15",842.90,122.25,405.05,"1,446.90","28,155.45","1,572.95","2,135.01","2,177.33","9,238.35",351.40,661.35,709.45,"2,903.95","1,126.40","1,538.10","5,250.52","27,073.45","1,582.45",386.62,891.65,"5,516.55",956.80,991.35,326.20,264.40,285.10,"4,988.30",89.74,"1,420.70","2,726.60",205.22,"3,086.55","2,125.90","3,239.65",829.87,387.92,491.10,"3,474.50",368.25,657.35,"3,404.08","2,330.70","10,464.20","1,014.45",101.11,"1,002.70","1,801.80","6,214.40",730.35,"1,175.60","4,698.10",612.90,757.20,631.30,"1,711.50",476.00,"1,419.75","1,342.14","4,773.50",115.97,"11,505.44","7,420.30","2,646.98","1,320.20",85.02,146.10,255.84,274.92,"4,722.15","3,495.94",82.63,"1,112.70"
06-03-2025,"1,626.90","11,666.40",232.60,"3,059.00",907.40,"1,100.60","1,218.05",426.10,165.76,"2,393.65",405.75,161.46,"2,267.70",843.50,125.84,405.70,"1,458.60","28,061.75","1,585.45","2,182.71","2,184.12","9,386.85",354.05,665.30,733.25,"2,973.10","1,140.10","1,503.45","5,307.55","27,070.05","1,614.00",384.34,914.60,"5,568.70",958.15,"1,030.30",337.90,266.65,285.90,"5,094.40",90.99,"1,421.30","2,742.40",207.16,"3,121.10","2,176.85","3,259.90",841.09,387.22,498.50,"3,540.50",382.60,681.95,"3,379.68","2,319.50","10,493.50","1,034.10",100.63,"1,011.10","1,845.45","6,274.10",732.05,"1,209.60","4,762.40",628.10,749.15,644.35,"1,715.85",491.35,"1,461.75","1,364.62","4,823.10",116.90,"11,308.32","7,462.25","2,685.78","1,332.85",85.35,150.44,265.04,272.95,"4,702.55","3,549.70",85.25,"1,136.20"
07-03-2025,"1,630.70","11,664.15",232.89,"3,073.80",900.80,"1,119.23","1,214.55",429.35,166.70,"2,407.25",401.10,158.14,"2,270.00",842.53,124.84,403.90,"1,457.35","27,985.20","1,557.95","2,168.55","2,178.93","9,486.50",351.45,667.05,747.60,"2,899.05","1,133.25","1,492.35","5,264.60","27,033.40","1,609.30",387.08,908.95,"5,578.75",962.05,"1,045.30",329.55,263.30,284.80,"5,100.70",91.17,"1,411.60","2,727.85",205.90,"3,079.35","2,179.45","3,244.70",840.45,392.46,499.80,"3,593.60",380.65,691.35,"3,333.25","2,332.90","10,582.40","1,037.65",101.23,"1,011.15","1,845.30","6,216.10",732.75,"1,249.80","4,657.55",630.05,744.30,630.85,"1,686.00",487.75,"1,458.45","1,371.17","4,721.95",117.78,"11,719.37","7,574.75","2,657.57","1,327.85",85.02,151.56,261.26,276.99,"4,748.25","3,559.16",85.19,"1,144.50"
10-03-2025,"1,630.95","11,586.05",223.19,"3,071.10",893.70,"1,124.20","1,214.85",426.45,163.68,"2,383.95",394.25,155.14,"2,278.60",841.66,121.59,405.00,"1,419.55","27,883.65","1,549.30","2,211.04","2,160.31","9,837.10",352.45,647.10,759.10,"2,864.45","1,120.20","1,486.85","5,100.29","26,799.35","1,611.50",384.35,905.30,"5,514.25",957.30,"1,044.00",329.40,271.30,280.90,"4,990.55",88.60,"1,419.45","2,702.60",204.03,"3,026.80","2,184.60","3,177.70",834.26,392.37,489.60,"3,603.75",375.15,689.15,"3,199.82","2,257.25","10,520.10","1,035.85",101.01,"1,013.50","1,840.35","6,149.60",728.90,"1,238.40","4,627.55",596.80,741.00,625.60,"1,701.45",481.90,"1,462.75","1,361.85","4,670.95",114.18,"11,582.27","7,383.40","2,589.10","1,313.10",82.49,151.05,256.93,272.33,"4,737.70","3,537.92",83.87,"1,142.90"
11-03-2025,"1,662.95","11,646.95",226.72,"3,057.95",899.85,"1,125.70","1,245.40",427.40,165.24,"2,413.55",399.40,156.78,"2,287.40",840.66,124.82,406.20,"1,448.75","27,937.00","1,567.85","2,180.75","2,181.93","9,765.30",352.45,674.10,761.05,"2,875.25","1,116.65","1,479.20","5,069.65","26,982.55","1,655.30",387.04,904.85,"5,546.25",959.85,"1,039.15",330.30,267.30,277.75,"4,985.55",88.17,"1,417.25","2,645.60",202.56,"3,046.40","2,184.60","3,195.45",834.05,392.31,495.55,"3,631.65",379.05,695.50,"3,330.32","2,288.85","10,439.25","1,025.65",102.03,"1,018.65","1,805.40","6,134.80",729.85,"1,247.30","4,651.45",608.15,749.05,638.25,"1,661.60",485.20,"1,445.75","1,356.77","4,654.45",114.85,"11,330.81","7,499.95","2,572.19","1,319.85",83.28,150.75,264.58,277.18,"4,762.05","3,523.78",83.04,"1,135.00"
12-03-2025,"1,642.85","11,640.10",224.40,"3,096.50",888.25,"1,097.75","1,243.95",427.65,166.51,"2,398.90",396.10,159.20,"2,251.30",853.45,125.29,412.40,"1,451.50","27,531.00","1,540.60","2,157.09","2,173.40","9,781.10",356.25,668.70,781.75,"2,818.75","1,105.15","1,438.30","5,079.93","26,807.10","1,676.85",396.51,903.05,"5,667.15",945.45,"1,043.40",330.15,267.10,268.55,"5,017.45",86.90,"1,409.00","2,653.30",202.40,"3,018.95","2,209.00","3,193.65",848.45,404.57,489.20,"3,674.20",380.70,689.85,"3,343.58","2,259.00","10,520.40","1,011.20",102.47,"1,010.40","1,819.45","6,143.75",723.05,"1,257.05","4,729.20",608.40,749.35,636.95,"1,590.85",478.35,"1,454.30","1,370.22","4,485.90",113.60,"11,404.22","7,515.05","2,553.30","1,336.25",82.46,150.30,266.32,276.83,"4,792.05","3,455.68",83.65,"1,128.30"
13-03-2025,"1,632.50","11,513.80",225.43,"3,056.05",883.10,"1,095.98","1,250.05",430.00,165.76,"2,370.20",388.35,157.96,"2,231.30",851.18,125.67,412.05,"1,444.70","27,495.15","1,534.75","2,139.29","2,153.33","10,097.15",350.75,658.10,783.20,"2,835.25","1,107.95","1,440.65","5,059.02","26,378.35","1,683.45",397.02,889.70,"5,620.45",946.10,"1,025.80",331.90,267.65,264.00,"5,015.25",87.20,"1,385.55","2,643.50",205.52,"3,010.15","2,196.35","3,187.30",842.05,396.82,485.80,"3,797.10",378.30,677.35,"3,348.28","2,250.90","10,452.10","1,010.20",102.40,"1,001.20","1,807.45","6,105.65",727.85,"1,247.90","4,700.85",599.10,750.45,619.55,"1,579.85",488.15,"1,461.90","1,360.55","4,467.05",113.70,"11,266.77","7,504.70","2,564.82","1,353.70",82.90,150.88,264.41,280.07,"4,728.25","3,460.46",81.17,"1,119.20"
17-03-2025,"1,639.15","11,553.70",229.74,"3,066.35",892.70,"1,087.18","1,269.00",435.35,167.26,"2,399.35",389.70,156.58,"2,219.55",853.08,124.11,407.95,"1,455.60","27,734.60","1,545.15","2,135.79","2,183.97","10,088.65",350.75,655.55,795.05,"2,862.10","1,150.70","1,440.10","5,127.32","26,345.85","1,704.30",398.62,897.25,"5,670.85",940.45,"1,052.30",331.65,267.35,259.85,"5,050.25",87.47,"1,434.25","2,705.15",205.74,"3,017.35","2,290.20","3,173.45",858.04,400.18,490.55,"3,825.30",385.75,680.75,"3,439.72","2,266.80","10,547.10","1,034.15",102.24,"1,005.70","1,871.60","6,156.65",723.15,"1,238.85","4,780.45",610.10,753.30,623.25,"1,590.05",507.25,"1,492.60","1,370.02","4,359.80",112.54,"11,512.01","7,486.05","2,569.27","1,353.05",82.49,151.81,261.42,279.93,"4,674.90","3,447.30",80.66,"1,137.15"
18-03-2025,"1,627.30","11,714.55",232.12,"3,135.70",902.15,"1,101.03","1,309.85",436.40,172.14,"2,421.65",401.90,163.00,"2,273.95",863.95,125.15,409.10,"1,515.25","27,824.70","1,558.20","2,165.45","2,238.07","10,085.65",362.70,674.80,798.55,"2,929.65","1,163.70","1,430.65","5,347.97","27,343.65","1,747.80",406.80,923.50,"5,772.95",946.85,"1,083.65",337.35,270.80,261.25,"5,127.40",88.95,"1,457.50","2,791.40",209.34,"3,081.70","2,317.90","3,270.70",868.25,411.68,498.15,"3,833.85",389.30,697.85,"3,506.85","2,311.75","10,698.10","1,045.25",103.23,"1,018.05","1,844.65","6,246.80",736.70,"1,238.80","4,806.25",635.15,786.25,642.30,"1,609.35",532.50,"1,508.65","1,360.18","4,445.55",117.70,"11,564.56","7,613.40","2,658.35","1,367.45",83.92,154.66,262.18,285.31,"4,768.30","3,501.26",83.59,"1,158.80"
19-03-2025,"1,637.15","11,615.55",232.57,"3,191.30",909.90,"1,092.00","1,313.10",454.25,172.35,"2,458.20",403.90,165.96,"2,280.70",869.89,127.75,403.05,"1,513.25","28,527.85","1,544.45","2,164.12","2,247.91","10,310.80",371.45,697.55,813.90,"3,002.20","1,172.10","1,396.15","5,411.92","27,557.30","1,732.35",404.31,925.00,"5,818.10",949.85,"1,074.30",341.30,277.20,265.70,"5,100.90",91.02,"1,484.90","2,789.10",213.76,"3,076.30","2,416.45","3,319.55",873.16,413.01,507.05,"3,845.20",395.85,698.55,"3,487.25","2,319.75","10,933.25","1,052.05",104.20,"1,033.35","1,842.25","6,427.55",745.10,"1,247.15","4,980.55",663.30,810.60,667.95,"1,586.55",540.90,"1,499.15","1,361.53","4,365.45",119.68,"11,814.02","7,721.85","2,719.20","1,347.30",85.57,158.60,265.26,290.00,"4,707.10","3,446.71",86.01,"1,173.50"
20-03-2025,"1,705.25","11,730.20",235.59,"3,230.75",917.25,"1,110.78","1,321.70",456.35,176.16,"2,468.15",402.35,168.46,"2,287.20",882.18,129.21,403.95,"1,493.20","28,628.85","1,562.00","2,205.78","2,267.93","10,424.45",370.35,694.30,815.10,"2,990.60","1,187.20","1,410.55","5,397.19","27,623.85","1,750.25",407.13,926.20,"5,822.10",965.85,"1,101.50",341.75,280.35,268.00,"5,229.35",91.30,"1,498.35","2,828.10",215.65,"3,193.10","2,374.75","3,351.05",867.97,417.74,504.70,"3,884.40",396.40,705.95,"3,481.05","2,346.80","10,948.15","1,054.35",103.93,"1,050.25","1,851.85","6,474.35",749.55,"1,269.15","5,086.75",654.60,816.10,667.90,"1,615.55",548.75,"1,512.05","1,375.11","4,421.15",119.19,"11,942.07","7,920.00","2,703.37","1,377.75",85.84,159.04,272.13,297.05,"4,831.10","3,511.81",85.85,"1,177.45"
