S.No,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
1040,0.00385494,0.01412512,-0.04685681,0.01470484,0.01163268,0.00543553,0.00172377,-0.01403905,-0.04816404,-0.00839937,-0.00982582,-0.02559882,0.00821858,-0.01285918,-0.01490059,-0.00481166,0.00964299,0.01963424,-0.02161533,-0.01024618,-0.01998733,0.00178947,-0.01792269,-0.00655213,-0.02237358,-0.00038784,-0.01451747,-0.02954092,0.00635074,-0.00723813,-0.00067246,-0.03074773,-0.05006823,-0.00171833,0.03648321,0.02056338,-0.00832387,-0.01757263,-0.01747053,-0.00358756,-0.02173913,0.00079462,0.02421959,-0.00935454,0.00706971,-0.01666728,-0.00188922,0.00016503,0.00473657,0.01339286,0.01506627,-0.04130857,-0.05255586,-0.00758299,0.00430561,-0.00242714,-0.01675938,0.00122800,-0.03564714,0.00193896,-0.02245354,0.00144285,-0.02290343,-0.00339896,-0.00556369,-0.01368858,-0.02026602,-0.02718570,0.02846383,0.01849998,0.01102488,-0.03739428,-0.01125000,-0.00823116,0.00043446,-0.01873042,0.00391859,-0.01017409,-0.04876638,-0.02599750,-0.02025665,0.01161386,-0.01347791,0.04251268,-0.01266169
1041,0.01265823,0.00885433,0.02167939,-0.00717620,0.01501623,0.02071975,0.01527210,0.01456628,0.04375142,0.02544350,0.01443392,0.02660781,0.01836198,0.01695934,0.02479022,0.01997036,0.01691455,0.03486546,0.01924627,0.01665685,0.03326670,-0.00062312,0.01341249,0.04206361,0.03961579,-0.00431641,0.01126966,0.02145893,0.04744948,0.01150383,-0.00274771,0.01542898,0.02784530,0.00364776,-0.00100187,0.03125863,0.01297215,-0.00143096,0.01795134,0.02283917,-0.00277778,0.01419831,0.01635575,0.01699717,0.01186961,-0.00172498,0.00731309,0.02610796,0.02719686,0.04828872,-0.01453540,0.02313476,0.02313533,0.01122382,0.02505044,0.04727424,0.03681157,0.00490597,0.02199173,0.02647862,0.02715590,0.01420191,0.01688209,0.03669750,-0.00765607,0.04485750,0.01774985,0.02723862,0.01708045,-0.01146950,0.03895719,-0.00200404,0.01137800,0.02228655,0.03351139,0.01882882,0.02213807,0.02512563,0.02553191,0.01712818,0.01678440,0.02817382,0.01725145,-0.00261950,0.00346596
1042,0.01530899,0.02767907,0.01793186,0.00863158,-0.00493136,0.02585365,0.01709040,0.00032263,0.01366067,0.00985007,0.03468208,-0.00721748,0.03109796,0.02202804,-0.00492002,0.00948053,0.03219100,0.02096803,-0.00216758,0.01442947,0.03506828,0.07527798,0.00564114,0.02123769,0.03660970,-0.00311739,0.02493788,0.00241627,-0.04089552,0.03580204,0.02519118,0.03379722,0.02590841,0.02319269,0.03269372,-0.00100368,0.00112994,0.01050872,0.00493105,0.03352559,0.00278552,0.03941976,0.02682091,0.00232126,0.04471843,0.00450772,0.01805034,0.02248341,0.02094613,-0.01018264,0.00556415,-0.00197852,0.00715907,0.07752410,0.00328030,0.01073598,0.02127513,0.01790073,0.04555513,0.01525286,-0.02098652,0.01856925,0.03260031,-0.00144752,-0.00237389,-0.01091082,0.01807120,-0.01841855,0.00860965,-0.00691419,0.01928627,0.01462901,-0.00125000,-0.01182762,0.02259230,0.00921921,0.04821887,0.00735294,0.03019166,0.02217233,0.00191342,0.01276538,0.00460898,0.02738290,0.02252003
1043,-0.02033476,0.00163135,0.01321198,-0.03861407,-0.01848379,-0.02230067,-0.01298431,0.00435414,0.05707453,-0.03111399,-0.00859476,-0.04626578,-0.02896448,0.00435796,-0.02760555,-0.00163330,-0.03056192,-0.02905331,-0.02410397,-0.02419070,-0.00917760,0.03386358,-0.01639698,-0.02520314,-0.04215834,0.03000098,-0.00920302,-0.00917308,-0.00471127,-0.02308760,0.00241334,-0.02357143,0.02190087,-0.01067857,-0.03172342,-0.03248493,0.00000000,-0.03143465,-0.00199601,-0.02388231,-0.00833333,-0.02901954,-0.01372105,-0.01343214,0.00157233,0.01308852,-0.01767437,-0.01772847,-0.01348542,-0.01910516,-0.02326635,0.03256868,0.02279820,0.01390588,-0.00490436,-0.02861020,-0.01805884,-0.00439648,-0.00554664,-0.01160603,-0.01497965,-0.02251445,-0.00576218,-0.04375214,0.01606187,-0.01199041,-0.03820105,-0.00083576,-0.00590102,0.00171674,-0.01001840,-0.01986473,-0.00625782,-0.00005988,-0.01681984,-0.01346096,-0.01587733,-0.00486618,-0.00038360,-0.01922021,-0.00238828,-0.03528062,-0.01253829,-0.02665306,-0.00668829
1044,0.01560294,0.00792935,0.01680672,-0.00050659,-0.01719432,-0.02501615,0.01048189,0.00513809,0.00999888,0.00831501,0.00953619,-0.00589082,0.00177296,0.00514643,0.02245666,0.02147260,0.02020492,-0.00072680,0.00714873,-0.02812986,0.01586288,-0.00880555,0.01513490,0.01342187,0.02140626,-0.00203985,0.00634215,0.03946479,-0.00683737,0.00405292,0.00032830,0.01730347,0.01127974,-0.00172791,0.00682001,-0.03177570,-0.00037622,0.01854563,0.01675000,0.00069364,-0.00280112,0.00168826,0.00268028,0.00281690,0.00203158,0.01066775,0.01010647,0.01679669,0.02897539,0.00183120,-0.01006056,0.00575974,0.00593271,0.00527518,0.00632495,0.00328690,0.00757680,-0.00642312,0.02231029,0.01939336,-0.01883626,0.00631879,0.02583688,0.01223781,0.02312646,0.01334951,0.01081554,0.01853701,0.01833924,-0.01685233,-0.01404284,0.02088479,-0.01763224,0.00083858,0.01877934,-0.01266552,0.01237637,0.00466770,-0.00072911,0.03135498,0.00430833,-0.02444750,0.02047317,0.02325597,0.00544107
1045,-0.01988182,-0.01568244,0.00085494,0.02494389,0.02138295,-0.00487973,0.00013924,-0.00638978,0.01138465,-0.00025276,-0.00386432,0.00104566,-0.01125805,-0.00997233,0.00870282,0.00900891,0.01376501,0.00170708,0.00365522,-0.00749938,-0.01121999,-0.01173186,0.01253241,-0.00474000,0.02936208,0.03346485,0.02405498,0.00256794,-0.01268563,-0.00824087,-0.01454983,-0.02107476,0.03589536,0.02360320,-0.00544561,-0.00707851,0.00451637,0.00670819,0.00188509,0.00575534,0.00280899,-0.00491960,-0.01463849,-0.00514981,-0.00838632,-0.02373996,-0.00383304,0.00271980,-0.01033294,-0.01013626,0.00921312,-0.00163621,0.02527593,0.01080575,-0.00228553,0.00360616,-0.00635767,0.05212121,0.01134243,-0.00528961,-0.01483667,-0.00617784,0.00318043,-0.00187883,0.02145923,0.03520958,-0.00177571,-0.00794744,0.02649425,-0.01757699,-0.00671331,-0.00731502,-0.00256410,0.00670311,-0.01502824,-0.00996058,-0.01315287,-0.00309735,0.02227343,-0.00488599,-0.01143959,-0.01777799,0.00309379,-0.00989727,-0.00730569
1046,0.00198596,-0.01149794,0.01053531,-0.00095369,-0.00190321,0.00368423,-0.01962968,0.00016077,0.00611803,0.01093483,0.00215517,0.02437384,0.00283413,-0.02474225,-0.00903817,0.01130941,0.01330100,-0.00595604,0.00965528,-0.00639356,0.01203756,0.01486755,0.02219377,-0.00098053,0.00319940,0.00639345,0.04874858,0.01711896,-0.00592452,-0.00247025,0.00893650,-0.03141687,0.02124119,-0.01293496,-0.01108440,0.00093613,0.01461221,0.00309376,-0.00106348,-0.01021261,-0.00420168,-0.00302129,-0.01091590,-0.00094118,-0.02657993,0.01069959,0.00243316,-0.00103500,-0.00596581,-0.00268592,-0.01185428,0.02376400,0.02218753,-0.01799656,-0.00359977,0.01890440,-0.00619195,0.01497696,0.01519023,-0.00174617,0.00441604,-0.00723530,0.01553636,0.01653208,0.02745098,0.01388246,-0.00346652,0.00763726,-0.01729163,0.01434275,-0.00421135,0.01721611,-0.01156812,0.00226904,-0.00488685,-0.00076216,0.00176972,0.00155348,0.01468820,-0.01091107,0.00048313,0.00051575,0.01008781,-0.02036226,-0.00040886
1047,0.00424719,-0.01872449,-0.00929839,-0.03014072,-0.02165622,-0.01418305,-0.00702925,-0.00080373,-0.00145976,-0.00522071,-0.01118280,0.00373825,0.00713967,-0.00814469,-0.01492530,-0.00588575,0.00123060,-0.00061872,-0.01069542,-0.00656190,0.01865994,-0.00693935,0.00772443,0.02383623,0.01422714,-0.00699269,0.00761234,-0.02422620,-0.02420722,-0.00713236,-0.00715190,0.00472537,0.01533595,-0.00901071,-0.00965564,-0.01460432,-0.00480059,-0.00521945,-0.01179265,-0.01384171,-0.00421941,0.00335185,-0.00117547,0.02213848,-0.03612755,-0.03194403,-0.01154356,-0.00343692,-0.00253922,0.00252483,-0.01027740,-0.00693703,0.00120588,-0.01217839,-0.00977092,-0.00616356,-0.00138456,0.08361710,0.00874004,-0.00277189,0.01180715,0.00739068,0.00667016,0.04157050,0.00599782,0.03902328,0.00970341,-0.00537976,-0.01176465,-0.01506317,0.01353331,0.00095510,-0.00130039,-0.01156664,0.01965736,-0.00893516,-0.02042619,-0.00155107,-0.00858909,-0.00634308,-0.00722899,-0.00301239,-0.01130711,0.02532117,0.01336151
1048,0.03341087,0.00834744,0.00312856,-0.00541348,-0.01698455,-0.01754831,0.01587415,-0.00257400,0.00694173,0.01250746,-0.01000435,0.03013904,-0.00639984,0.00132777,0.00968051,0.01460457,-0.00751110,-0.00265700,-0.01305803,0.01131592,0.02287096,0.03439003,-0.00725088,-0.00356067,-0.00398162,0.02121784,-0.01742540,-0.00398550,0.00683661,-0.00192488,0.00393417,0.00171288,-0.01859719,-0.00844157,0.01077248,0.00569468,0.00037106,0.01264011,-0.00522085,0.01846503,0.00706215,-0.01427787,0.00588428,0.03179724,0.00475455,-0.01219745,-0.00542516,0.00400086,0.00138848,-0.02014775,0.00218679,0.02767329,0.01204432,0.01446917,0.00729685,0.00748491,0.02045061,0.06319832,0.01213003,0.01136635,-0.00525282,0.01385775,0.01005453,0.01223880,-0.03360434,0.01888864,0.01137806,-0.00141217,-0.01963180,0.00355205,-0.02308208,-0.01808919,-0.00781250,0.00495085,0.00913979,-0.00068165,-0.01701984,0.01509099,0.00000000,-0.00166528,-0.00461218,0.00009695,0.00006742,-0.00221100,-0.00840901
1049,0.02987518,-0.00510876,-0.03033740,0.02990873,0.00835576,0.00366844,0.00696840,-0.00048387,-0.00737739,0.00791458,-0.01362039,0.00361635,0.00500421,0.01326083,-0.01375566,-0.00953153,-0.01589267,0.01931238,0.00322176,0.00605033,0.00395347,0.01376735,-0.00208681,0.02515118,0.00924559,0.01194339,0.00889055,-0.00137755,0.01792402,0.00581072,0.01484711,0.00278229,0.02933821,0.03284238,0.00263069,0.00958258,-0.00333828,-0.00471032,0.00383206,0.04222689,-0.01963534,0.02251625,0.00532987,-0.00357302,0.00114358,0.00116126,0.00289963,0.00542034,0.00231118,0.03649760,-0.00098503,-0.02745098,0.00174548,-0.00261806,0.00996049,0.02620304,0.00244565,0.13990148,0.03259827,-0.00104426,-0.00962736,-0.00502513,0.00022879,-0.00058545,0.01878856,0.03750808,0.00703689,0.00645712,-0.00506016,0.02138433,-0.00075008,-0.00776592,-0.01706037,0.00471744,0.00036608,0.01221253,-0.01433322,-0.00109314,-0.00321147,-0.00347512,0.01146025,0.00290810,-0.00063382,0.00480084,0.03385346
1050,-0.00721902,0.02143390,-0.05263158,0.00656607,-0.00042135,0.02222564,0.02180903,0.00435695,-0.02839064,0.02709860,0.00534521,0.00524039,0.01280155,0.01732330,-0.00929919,-0.02120952,0.02551734,0.01876040,-0.00214094,0.01451900,0.04068326,-0.00390075,0.01087411,0.02654511,-0.03418578,-0.01322763,0.00713534,-0.01711170,0.02192464,0.02489846,0.00135966,0.01913295,-0.02840856,-0.00504209,0.03047632,0.04666715,0.00707108,0.02744912,-0.00282158,0.00243902,0.00286123,0.01866061,0.02586151,0.02196325,-0.00616433,0.01701206,0.01542954,0.03018745,0.00449592,0.00198380,-0.00816255,-0.01666667,-0.04989704,-0.01496631,0.01361154,0.01778874,0.01714557,-0.01181216,-0.04821594,0.03800821,0.00022758,-0.00141414,0.01921796,0.01334590,0.04624277,0.00249325,0.00093466,0.00951750,0.02863885,-0.00952977,0.01766090,0.04749139,0.03738318,-0.01358070,-0.00406603,0.01889129,0.02402280,0.00000000,-0.01993032,0.00446366,0.00506273,0.01436948,0.00707086,0.01286790,0.00715270
1051,0.00727151,-0.00490880,0.01172840,-0.01286969,-0.02065477,0.00477223,-0.00082091,-0.00337404,0.01166275,-0.00221862,-0.00221533,0.01433717,-0.00051922,-0.00446865,0.01493210,0.00581856,-0.02045129,-0.00234753,-0.00124447,0.01624585,0.00977323,0.01399616,-0.01261895,-0.00626877,-0.00389081,0.01218632,-0.01353803,0.00210519,0.03573312,-0.00138672,-0.00635455,-0.00524644,0.02500721,-0.03008637,0.01508128,0.02679308,-0.00221729,-0.00138185,-0.01481358,-0.01182361,0.00000000,-0.00031200,0.01663831,-0.02105263,0.00515229,0.01197536,-0.00335476,0.00111696,-0.00436129,-0.01253918,0.00753763,0.00082012,-0.05051684,0.01463683,0.00619170,-0.00608186,0.01425811,0.07930029,0.02104383,-0.00399617,-0.02138771,-0.00151730,-0.01429130,0.01246638,-0.00315706,-0.01139896,0.00924897,0.00152315,-0.02029549,-0.01059332,0.00573703,-0.02455490,-0.00386100,0.00642692,-0.00574290,0.01056141,0.00920193,-0.00306413,-0.00064982,-0.00194417,0.01127477,0.01842206,0.00225109,0.01234181,0.00886109
1052,0.00470230,0.01835002,0.02471019,-0.00188041,0.01692970,0.01016366,0.00814734,0.03385459,0.00607453,0.00357572,0.03197158,0.04111800,0.01110408,0.02424593,0.02648158,0.01057240,-0.01489317,0.02414429,0.00506987,0.01439975,0.01434418,0.02613982,0.02849361,0.01445656,0.02250702,0.01373406,-0.00372487,-0.00823635,-0.02022751,0.00798213,-0.00661383,0.01299997,-0.00375340,-0.00507718,0.01595060,0.00762746,0.05888889,0.03805351,0.01672580,0.00978776,0.03708987,-0.00722279,0.02479697,0.03942652,-0.00603277,0.01788196,0.01270048,0.02040648,0.01706076,0.01904762,0.01969600,0.01693526,0.00175593,-0.00552722,0.00495485,0.01033731,0.01760494,0.09913560,-0.00061421,0.00461594,-0.00203716,0.02968291,0.00800833,-0.00772038,-0.00580628,0.00880503,0.04097458,-0.00173060,-0.00254965,-0.00314326,0.01287534,0.00294051,0.06201550,0.07738897,0.02378867,-0.00042229,0.01243879,0.05356751,0.00757344,0.04188117,0.02039820,0.00756300,0.00502681,0.00573748,0.01491863
1053,0.01226104,0.00970773,0.00059542,0.01577134,0.02539503,0.01497676,0.01405772,0.01372213,0.03856551,0.00583850,0.02409639,-0.00216043,0.00123629,0.10013279,0.00163758,0.00848829,-0.01158601,0.00618376,0.01487624,0.02420423,0.01086293,0.00193407,0.02648197,0.00349786,0.01323587,-0.00743380,0.00880954,0.00776679,0.00768575,0.02113201,0.01909321,0.03343371,0.03127060,0.02691965,-0.00215244,0.02343958,0.00944386,0.01044212,0.00631439,0.01118410,0.01513067,0.01163156,0.00865041,0.00086207,-0.00152726,0.00557298,0.02025027,0.01114321,0.01269382,0.02197081,0.00598942,0.00859522,0.02979842,0.02065507,0.00771372,0.01099609,0.01232974,0.04177931,0.00068287,0.00333446,0.01288025,0.00826446,0.00295570,0.00798059,-0.00982214,-0.00623441,-0.00198925,-0.01082189,0.01421869,0.01276051,0.00368078,0.02054750,0.01581509,0.07957250,0.00635044,0.02551539,0.01078497,0.00562617,0.01882925,0.01549145,0.02022335,0.01218021,0.00308612,0.02103346,0.04174356
1054,-0.00156291,-0.00166564,0.02261232,-0.01568544,0.00564117,0.01139440,-0.00642915,0.02399631,-0.00605015,0.01345478,0.01092437,-0.00587474,0.00731238,-0.02930348,0.00286262,0.01565847,0.00721893,0.01586510,0.00707631,0.00533250,0.03582063,0.02973758,0.08592975,0.01781565,-0.00393316,-0.00124086,0.00295334,-0.00640577,0.03614091,0.00224745,0.00329356,-0.01843632,-0.00292264,-0.00809321,0.02353762,0.00032440,0.03326403,0.02484609,-0.01065059,0.01375077,0.00135501,-0.00705851,0.00341850,-0.00086133,0.01279301,0.00267929,0.00531114,-0.01364368,0.02529386,0.01652495,0.00074270,0.00079893,-0.00110638,0.01896271,0.00536616,-0.00263201,-0.00127535,0.09978769,0.00102361,-0.02195233,-0.00234395,-0.00585480,-0.01413442,-0.01397334,0.04986595,-0.01463823,-0.00720950,-0.01160413,0.00241558,-0.00617824,0.00504999,0.00591237,0.03952096,0.05403668,0.01223546,0.00393394,0.02111979,0.00683796,0.00223564,-0.00052604,-0.00387427,0.01021407,0.01178936,0.01431532,0.03603934
1055,0.01180537,-0.00227394,0.00552808,-0.01902198,0.01108223,0.01073894,-0.00026961,0.00165240,0.03270460,-0.00149797,0.01330008,0.00995361,0.00420275,-0.03569106,0.02772142,0.00057814,-0.00262560,-0.01689128,-0.02087079,0.00105151,0.00941654,0.00403628,0.05921053,0.00976662,0.01644945,-0.00674446,-0.01227511,-0.01994560,0.00086068,0.00705956,-0.00107631,-0.01265120,0.02802968,-0.01665471,0.00322321,-0.02393307,0.02615694,0.01544733,-0.00934657,-0.00501288,0.01759134,-0.01005946,-0.01039986,0.03362069,-0.00358936,-0.00025623,0.00912285,-0.00561687,-0.00414801,0.01231061,-0.00189795,0.03166578,-0.00954247,0.00689812,0.01711146,0.00148673,-0.01200358,0.04997855,0.00538551,-0.00587733,-0.00933194,0.00893208,-0.00266559,-0.00359948,0.01889683,0.06557725,-0.00294746,-0.01732846,0.01979980,0.00739145,0.00873324,-0.00190924,0.00576037,0.01239540,-0.00207365,0.00882178,0.00016159,0.02016876,0.01922076,0.01526316,0.00640492,-0.00632681,-0.01558404,-0.00757325,0.00212252
1056,-0.01708245,-0.01339067,-0.02285880,0.00704290,-0.00094723,-0.00155626,0.00937163,0.01199760,-0.01641262,-0.01047213,0.00328138,-0.01016317,0.00031706,-0.02198792,-0.01983369,-0.01136352,-0.02276770,0.00038410,0.00239212,0.01062064,-0.02821759,-0.00913342,-0.04140787,0.00803919,-0.01384835,-0.00567344,0.00950488,0.00630418,-0.00783000,-0.00163335,0.00307079,-0.00727773,-0.02004812,0.01403041,-0.00537535,0.03867367,0.00326797,-0.02239594,-0.02139668,0.00304264,-0.00398936,0.00158071,0.00779127,-0.00583820,-0.03216472,-0.00538225,-0.01430268,-0.00772429,-0.01457850,0.01527908,0.01409103,-0.01599175,-0.01118280,-0.01547094,-0.01535731,0.00007423,0.02378183,-0.04984678,-0.01267969,-0.00993421,0.00548568,0.00194571,-0.01764001,0.00058103,0.06215539,-0.00298745,0.00604087,-0.00976023,-0.01361157,0.00748299,-0.01440967,-0.01885226,-0.01718213,0.00376234,0.00011836,0.00486038,-0.02778825,-0.00484164,-0.01550246,-0.01296008,0.06522747,0.00353389,-0.01895962,-0.01699619,-0.03818321
1057,-0.00039349,-0.01080427,0.01214095,0.01791099,0.00027089,0.01453674,0.00768152,0.00400119,0.01128112,0.05309314,-0.00367948,0.00902235,0.01624406,-0.00138454,0.02751948,0.04344433,0.08008737,0.02094170,-0.00677570,0.00843034,0.03425358,0.01853707,0.00107991,-0.01283489,0.03698488,0.01617396,0.02616158,-0.01348269,0.02134890,0.00408338,-0.00682099,0.01021823,0.02345881,0.01292585,0.01590260,0.03851321,-0.00944625,0.00540307,0.00482052,0.00661834,0.00801068,0.04653470,0.02768788,0.00922819,0.02098969,0.01229523,0.00243662,0.01047982,0.00567299,0.03608722,-0.00323341,0.01992136,0.01217921,-0.02913398,0.02421820,0.01489613,0.00353491,-0.04988175,0.03921434,0.01178574,0.01535325,0.00223323,0.01663525,0.00997273,0.00188768,0.01418298,0.02819181,0.00198785,0.00213470,-0.02421144,0.01285548,-0.00854783,0.02680653,-0.00446904,0.00213032,0.01942843,0.00049853,0.00689236,0.01574657,0.00984769,0.02240261,0.01633223,0.00040715,0.01799665,0.02679227
1058,-0.00531426,0.00098572,0.00175541,-0.00292669,0.00731212,-0.00143339,0.00702638,0.02892989,0.01731326,0.02760762,-0.00902749,0.01511001,-0.01522027,-0.01221396,0.01496565,-0.00112023,0.00316818,-0.00225647,-0.02733084,-0.00916150,0.00426082,0.00678322,0.01725998,0.01792477,0.08512942,-0.00800248,-0.01125193,0.00031061,-0.01078629,-0.00534034,0.00086524,-0.00058840,0.01492537,-0.00047715,0.00464718,0.00073923,0.00690562,-0.00730868,-0.02150261,-0.00375704,-0.00794702,-0.01546814,-0.00064147,0.00000000,-0.00800813,-0.00261828,-0.02690154,-0.00406565,0.00000000,0.06773381,0.00611396,0.00950912,-0.00928234,0.00886066,-0.00374962,0.00318122,-0.01113348,0.04820095,0.01427439,-0.01021852,0.01215766,-0.00232513,-0.00208360,-0.00429968,-0.02661328,-0.01240890,0.01358516,-0.02647966,-0.00956036,0.01374061,-0.03009719,-0.01518722,-0.01362089,-0.01040218,-0.00608868,-0.00756369,0.00808327,-0.00905979,-0.00937443,0.00988168,0.01815543,0.00082141,0.00291673,0.00000000,0.01816990
1059,-0.02163446,0.00699897,-0.01343458,0.00470719,-0.02312139,-0.00046401,0.00559505,-0.02352604,-0.04740170,-0.03551905,-0.02153209,0.01275814,-0.00912128,-0.00177119,-0.02172982,-0.01009375,-0.00456928,-0.00321382,-0.00207329,-0.01423913,0.00768280,-0.01198517,-0.02739484,-0.02393353,-0.02755306,-0.02371083,-0.00186052,-0.02359923,-0.00374753,-0.02033270,-0.00443052,0.01031708,-0.02267157,-0.00674986,-0.01144248,-0.00757156,-0.00326584,0.00952793,-0.02171248,-0.00934947,-0.01869159,0.00577681,0.00460991,-0.00124688,-0.00066269,-0.01731870,-0.01897278,-0.00847117,-0.03041685,-0.00152693,-0.01987247,-0.05295316,-0.05899193,-0.02373335,-0.00107535,-0.01213049,0.01577508,-0.00345423,-0.01498567,-0.01567151,-0.00768959,-0.00398136,-0.01883001,-0.02947453,-0.01790467,-0.00678101,-0.03489703,-0.01364241,0.03236933,0.00170648,-0.02999004,-0.02462148,-0.02761795,-0.07342611,-0.01983022,-0.01958352,-0.01092926,-0.01889476,-0.02772664,-0.01995623,-0.00635423,-0.00195484,-0.00143384,-0.03500916,-0.01129249
1060,-0.00134834,-0.01953835,0.03167555,0.01523114,0.00399064,-0.00192205,-0.00209465,0.03555164,0.02110353,0.00595272,0.00042319,0.01169760,-0.01534208,-0.01911617,0.01467624,0.01793828,-0.01404077,0.00958896,-0.00534851,0.00933285,0.00113793,0.00125662,-0.00745048,-0.00571719,0.00380519,-0.00940425,-0.01673013,-0.00321555,0.00915478,-0.00615270,0.01676978,-0.01234842,-0.01047918,0.00577860,0.00677256,-0.02450068,0.00884666,-0.01544402,0.00089493,-0.01203505,-0.00272109,-0.00191454,0.00615706,-0.00582605,-0.01079093,-0.00801425,0.00749557,0.00741632,-0.01654143,0.02655359,0.00053807,0.00322581,0.00811284,-0.01415427,-0.00030757,-0.00671532,-0.00676310,-0.03271231,0.01382458,-0.01397226,0.02553877,0.00945696,-0.00367033,-0.01740952,-0.01281104,0.01405622,0.00258278,0.00350082,0.02759413,-0.01036749,-0.00406191,0.02169849,-0.00591716,-0.03189269,-0.00397355,0.00669223,-0.00721861,0.00496997,-0.00056807,-0.00420389,0.01938881,0.00165964,-0.00789738,0.00000000,-0.00520772
1061,-0.01505434,0.01392329,0.00889527,0.00147394,0.00027412,0.00974302,-0.00583798,-0.02383317,-0.00387529,-0.01395849,0.00676819,-0.00415088,-0.01918426,-0.04744200,0.00156332,0.00204042,-0.00746269,0.00283083,-0.02075373,0.01184861,0.01564025,0.01613146,-0.05565727,-0.00626118,0.01395522,-0.00382506,-0.00331457,-0.04672268,-0.01940091,0.00077256,-0.00987457,-0.01640818,0.00117668,0.00570095,0.00574853,0.01271698,0.06008444,0.00697168,-0.03683834,0.00784684,-0.01227831,0.02310576,0.00923681,-0.04646296,0.01304162,-0.01320317,-0.01274989,-0.00914245,0.00637990,-0.01570964,-0.00853113,0.01527331,-0.00256059,-0.00754389,0.00915314,-0.01343972,0.00731354,0.04994401,0.00195733,-0.01633308,-0.04003625,-0.01583929,-0.00305689,-0.00752949,-0.00748690,-0.02376238,-0.01663922,-0.07271739,0.04722815,0.01106630,-0.00071853,-0.02734815,-0.01785714,-0.05666978,0.00467909,-0.00924198,-0.00788635,-0.03441170,0.01485411,-0.01912929,0.03176925,-0.00171660,-0.03656519,-0.00071928,0.00261749
1062,-0.00822481,-0.01827425,0.00767918,-0.00467814,-0.02343108,-0.03301996,0.01121668,-0.00755704,0.00801636,-0.01200253,-0.00252101,0.01220625,-0.01004451,-0.03815964,0.01717439,-0.03165500,0.01655515,-0.02258471,-0.02859081,-0.02966500,-0.02934393,-0.01361922,-0.04439705,-0.02841713,-0.04774035,-0.01212065,-0.01756147,-0.03224127,-0.01433479,-0.03058011,-0.00592992,-0.02450868,0.00126571,-0.02508343,-0.03763833,-0.02674703,-0.01562500,-0.01406318,-0.01513182,-0.02236161,-0.01381215,-0.04150332,-0.00183045,-0.00746269,-0.01638292,-0.01186370,-0.01875342,-0.00026166,-0.02040101,-0.02517887,-0.01161243,0.04381103,-0.00834327,0.02039242,-0.02347561,-0.00811796,-0.00131439,-0.00831911,-0.02793514,-0.00674154,0.05749259,0.00451423,0.03811151,-0.00814367,-0.02137289,-0.01176471,-0.03920979,-0.03663501,-0.01138028,-0.02680352,-0.01514161,-0.06832208,0.00121212,-0.00251709,-0.01546600,-0.02542753,-0.03145789,0.00149381,-0.00933463,0.01102892,-0.01823905,-0.02272795,-0.01591531,-0.03702356,-0.02776789
1063,0.02190739,0.03114955,-0.00931414,0.00679494,0.01290866,0.01986784,-0.01402845,0.01757212,-0.01321518,0.00941641,-0.00673968,-0.02588193,0.03069002,0.00901506,0.02379152,-0.00764664,-0.03664246,0.03430889,0.01789297,0.02456165,0.00721763,-0.01051823,0.01298438,-0.00026469,0.03444891,0.03235928,0.01988265,0.00614817,-0.00685343,0.01725352,0.00162690,0.00808199,0.00577878,0.01003083,0.02413597,0.03270757,-0.00093371,-0.00373052,0.01140541,0.03338290,0.00000000,0.00324531,0.01002865,-0.00398054,0.01227269,0.00970464,-0.00829547,-0.03127604,0.03671031,0.04812985,0.01144952,0.00682680,0.00776627,0.01397734,0.01732751,0.03362589,-0.00388569,0.01118520,-0.01011522,-0.01343783,-0.00734996,-0.00488472,0.02940400,0.01433500,0.00693731,-0.02463054,-0.00388879,0.01645327,0.02240208,0.01174648,0.01732844,-0.05519567,-0.00847458,0.01267505,0.01739059,0.00073464,0.00477299,-0.00660558,-0.00930951,0.03751497,0.01198574,0.01110805,0.02445347,0.01567846,0.01019163
